compression,Page Size,Cluster Size,Cluster Bunch,throughput_atlas(MB/s),throughput_cms(MB/s),throughput_h1(MB/s),throughput_lhcb(MB/s),size_atlas(MB),size_cms(MB),size_h1(MB),size_lhcb(MB),writing_time_atlas(s),writing_time_cms(s),writing_time_h1(s),writing_time_lhcb(s),processing_time_atlas(s),processing_time_cms(s),processing_time_h1(s),processing_time_lhcb(s),throughput_increase_atlas(%),throughput_increase_cms(%),throughput_increase_h1(%),throughput_increase_lhcb(%),size_decrease_atlas(%),size_decrease_cms(%),size_decrease_h1(%),size_decrease_lhcb(%),performance_atlas(%),performance_cms(%),performance_h1(%),performance_lhcb(%),performance(%),accepted,res_atlas_0,res_atlas_1,res_atlas_2,res_atlas_3,res_atlas_4,res_atlas_5,res_atlas_6,res_atlas_7,res_atlas_8,res_atlas_9,res_atlas_10,res_atlas_11,res_atlas_12,res_atlas_13,res_atlas_14,res_atlas_15,res_atlas_16,res_atlas_17,res_atlas_18,res_atlas_19,res_cms_0,res_cms_1,res_cms_2,res_cms_3,res_cms_4,res_cms_5,res_cms_6,res_cms_7,res_cms_8,res_cms_9,res_cms_10,res_cms_11,res_cms_12,res_cms_13,res_cms_14,res_cms_15,res_cms_16,res_cms_17,res_cms_18,res_cms_19,res_h1_0,res_h1_1,res_h1_2,res_h1_3,res_h1_4,res_h1_5,res_h1_6,res_h1_7,res_h1_8,res_h1_9,res_h1_10,res_h1_11,res_h1_12,res_h1_13,res_h1_14,res_h1_15,res_h1_16,res_h1_17,res_h1_18,res_h1_19,res_lhcb_0,res_lhcb_1,res_lhcb_2,res_lhcb_3,res_lhcb_4,res_lhcb_5,res_lhcb_6,res_lhcb_7,res_lhcb_8,res_lhcb_9,res_lhcb_10,res_lhcb_11,res_lhcb_12,res_lhcb_13,res_lhcb_14,res_lhcb_15,res_lhcb_16,res_lhcb_17,res_lhcb_18,res_lhcb_19
lz4,2097152,419430400,2,1428.912,1007.829,1005.607,1226.914,1077683002,3317583493,2257749485,1096480197,75.592,306.279,114.459,38.108,51.239,17.355,21.688,34.345,87.637,108.286,107.695,52.117,1.225,4.247,2.105,0.635,44.431,56.266,54.900,26.376,45.493,False,1437.91,1440.53,1441.66,1474.33,1384.45,1417.79,1428.42,1404.41,1422.31,1409.80,1508.69,1420.53,1428.57,1415.02,1432.75,1411.81,1420.82,1403.94,1423.18,1451.31,1038.66,1007.26,1063.96,1023.37,894.52,1018.19,973.23,1010.62,1018.89,997.49,1004.30,1025.60,989.11,1058.46,1044.70,986.70,1021.17,1024.91,1020.90,934.54,1029.71,982.97,966.51,976.84,973.88,1040.30,933.45,968.20,1035.98,1078.83,973.34,1100.91,990.29,956.45,1022.55,1028.75,1037.84,1015.97,972.20,1027.17,1231.43,1233.27,1229.98,1215.06,1206.62,1236.82,1235.95,1220.27,1223.37,1216.59,1242.23,1236.06,1227.34,1226.46,1226.57,1220.69,1247.78,1213.45,1221.62,1226.69
lz4,4194304,419430400,3,1433.834,1007.175,1050.006,1275.149,1077683002,3315182557,2257060424,1096286332,76.621,306.721,114.542,38.691,51.936,17.583,22.099,37.307,88.283,108.151,116.865,58.098,1.225,4.316,2.135,0.652,44.754,56.234,59.500,29.375,47.466,True,1428.75,1404.52,1408.15,1396.60,1465.29,1469.26,1446.92,1397.25,1439.81,1444.37,1505.51,1402.70,1443.29,1404.62,1458.76,1470.07,1417.22,1419.16,1441.06,1413.34,1040.28,1042.27,945.43,923.27,938.02,1043.84,949.25,1028.56,1040.10,1044.21,1006.26,1030.56,939.42,1005.38,1002.06,1056.84,1050.65,1005.24,1018.76,1033.10,1031.06,1026.94,1060.24,1060.43,1027.78,1028.46,1098.97,1110.95,1029.59,1062.43,1022.81,1031.24,1050.13,1067.22,1021.94,1093.09,1114.71,1049.57,990.14,1022.39,1300.87,1289.30,1274.52,1274.26,1270.72,1266.58,1271.88,1264.43,1266.78,1265.29,1299.82,1264.72,1281.63,1274.75,1279.72,1268.58,1279.16,1267.92,1270.10,1271.97
lz4,2097152,419430400,3,1444.635,1041.842,1054.005,1270.788,1077683002,3317583493,2257749485,1096480197,74.034,302.824,113.381,38.079,51.844,17.613,22.113,37.672,89.702,115.316,117.691,57.557,1.225,4.247,2.105,0.635,45.463,59.781,59.898,29.096,48.560,True,1414.98,1433.36,1458.68,1439.42,1410.37,1449.89,1399.65,1444.71,1485.55,1493.06,1428.71,1452.94,1446.56,1452.04,1467.37,1420.27,1415.35,1440.27,1498.67,1440.87,1061.95,1062.15,1094.37,1096.91,1070.04,960.03,1093.33,1073.93,1055.12,1056.81,1039.05,1069.40,959.45,919.81,1120.64,972.66,1081.99,960.26,1012.08,1076.85,1056.32,1069.48,1100.86,1064.40,1032.09,1007.62,1030.31,1032.10,1110.48,1068.71,1087.62,1066.32,1040.54,1022.08,1068.93,1073.23,1036.37,1046.95,1016.94,1048.75,1273.18,1287.71,1270.00,1281.14,1265.52,1271.49,1262.56,1273.70,1294.89,1271.62,1265.82,1272.64,1267.38,1272.04,1255.59,1270.83,1261.27,1263.28,1274.15,1260.95
lz4,1048576,419430400,3,1278.275,1092.448,912.080,1238.293,1078267794,3323400120,2260005275,1096904720,72.451,304.345,112.388,37.005,51.443,17.631,22.473,38.455,67.856,125.774,88.378,53.528,1.171,4.079,2.007,0.596,34.514,64.927,45.192,27.062,42.924,False,1295.83,1285.82,1272.89,1259.03,1274.39,1316.63,1278.52,1352.74,1296.50,1258.27,1258.98,1282.67,1240.00,1273.11,1254.80,1292.82,1250.20,1257.16,1255.58,1309.58,1085.21,1141.43,1125.75,1108.03,1026.93,1103.72,1104.24,1077.80,1102.65,1122.05,1105.00,931.22,1102.05,1155.27,1085.95,1082.59,1082.53,1150.93,1072.27,1083.32,903.44,932.79,914.82,891.53,925.53,892.78,868.15,900.32,932.88,926.24,930.48,923.43,907.62,879.36,894.43,918.49,963.30,925.19,906.67,904.15,1235.18,1226.83,1231.97,1243.73,1232.76,1266.92,1237.19,1241.28,1232.98,1239.89,1236.95,1232.15,1240.73,1253.91,1224.78,1237.73,1252.69,1236.13,1229.20,1232.88
lz4,2097152,524288000,3,1395.748,1048.616,1053.353,1248.795,1077683002,3315830601,2257749485,1096480197,75.849,308.112,113.733,37.933,51.785,17.585,22.010,37.842,83.282,116.715,117.556,54.830,1.225,4.297,2.105,0.635,42.254,60.506,59.830,27.733,47.581,False,1376.17,1048.27,1126.95,1465.33,1414.45,1446.81,1466.10,1443.54,1469.74,1423.85,1448.87,1435.57,1460.73,1384.57,1367.25,1426.16,1453.68,1421.11,1412.16,1423.66,997.29,1129.49,1097.63,960.57,1080.93,1087.22,917.72,1068.04,1071.69,951.99,1058.32,1090.28,1074.29,1073.12,1067.03,985.43,1075.83,1001.91,1080.43,1103.07,1020.99,1017.38,1015.76,1049.80,1082.98,1040.26,1085.68,1051.83,1050.37,1008.43,1013.05,1086.94,1026.00,1014.69,1098.03,1091.10,1045.10,1055.39,1165.55,1047.74,1233.83,1251.42,1235.98,1234.40,1236.02,1240.84,1238.59,1240.56,1243.94,1234.86,1241.32,1274.33,1238.71,1250.16,1289.31,1275.30,1282.33,1239.74,1246.99,1247.29
none,2097152,419430400,3,997.702,704.131,995.532,1078.494,3208803277,8543919499,4667154296,1574375741,49.708,195.243,46.678,12.625,52.560,18.020,22.423,39.940,31.013,45.521,105.614,33.716,-194.103,-146.598,-102.366,-42.673,-81.545,-50.538,1.624,-4.479,-33.734,False,971.81,916.14,865.23,999.91,886.10,830.97,1042.18,1047.53,1043.13,1002.62,1073.57,1031.29,1085.99,1026.45,1025.55,1023.85,1012.99,1026.59,1018.38,1023.78,724.89,688.66,707.01,703.62,705.77,708.61,701.56,714.77,694.35,720.50,699.38,684.10,700.07,714.72,707.03,689.92,705.03,703.13,705.13,704.39,1029.30,982.75,975.40,1039.43,985.04,1012.53,985.61,1032.15,1032.56,978.38,967.99,963.69,960.51,1024.34,1015.95,970.46,976.91,973.09,998.65,1005.89,1081.12,1071.11,1079.28,1077.14,1075.12,1082.41,1076.85,1074.60,1077.63,1078.57,1080.92,1074.54,1088.33,1081.89,1080.64,1081.69,1076.48,1078.71,1073.28,1079.56
lz4,1048576,419430400,3,1229.197,1096.383,931.093,1264.745,1078267794,3323400120,2260005275,1096904720,73.706,301.831,112.230,37.370,51.909,17.693,22.349,37.614,61.412,126.587,92.305,56.808,1.171,4.079,2.007,0.596,31.292,65.333,47.156,28.702,43.121,False,1267.93,1261.17,1264.79,1285.45,1253.82,1093.33,1100.20,1007.12,1001.68,1260.45,1282.74,1296.22,1263.41,1298.84,1255.81,1268.77,1268.91,1278.36,1276.04,1298.92,1144.86,1103.02,1103.18,1107.76,1118.57,1021.24,1124.45,1150.65,983.81,1125.05,1111.99,1104.66,1059.93,1109.55,1110.43,1016.05,1114.28,1109.31,1087.26,1121.62,897.58,937.08,975.31,974.25,905.66,909.89,946.94,910.46,887.88,911.19,922.35,952.80,915.58,935.51,965.31,937.85,975.19,917.91,934.58,908.55,1274.98,1275.39,1272.30,1281.70,1290.54,1246.16,1264.14,1260.32,1254.93,1284.42,1235.96,1266.80,1279.52,1258.63,1256.60,1251.19,1253.62,1251.97,1286.16,1249.56
lz4,2097152,419430400,4,1402.782,1017.331,1037.074,1260.154,1077683002,3317583493,2257749485,1096480197,75.683,307.550,115.467,38.440,52.173,17.723,22.620,38.441,84.206,110.250,114.194,56.239,1.225,4.247,2.105,0.635,42.715,57.248,58.149,28.437,46.637,True,1391.12,1401.63,1377.88,1415.49,1382.70,1405.23,1411.39,1485.69,1383.40,1402.40,1381.72,1408.04,1397.07,1435.25,1415.37,1417.25,1369.19,1384.74,1398.91,1391.18,1036.13,1025.59,1033.91,922.23,1040.91,1042.00,1042.98,1038.90,936.12,1057.51,944.85,1045.71,1034.81,897.93,1027.81,1026.55,1032.50,1030.16,1043.73,1086.26,1078.88,1012.54,1075.87,1031.37,999.26,1057.13,1047.51,1031.45,1054.16,1075.05,1026.11,1031.57,1042.23,997.33,1055.40,999.16,1023.08,1042.15,1030.50,1030.71,1251.02,1240.43,1245.52,1239.54,1246.78,1248.71,1246.20,1300.98,1262.22,1378.40,1254.93,1256.51,1243.78,1260.62,1271.69,1246.28,1240.93,1267.91,1249.77,1250.85
lz4,2097152,419430400,5,1412.961,1029.656,1031.018,1245.321,1077683002,3317583493,2257749485,1096480197,74.437,305.845,113.669,38.845,52.519,17.848,23.195,37.835,85.542,112.797,112.943,54.400,1.225,4.247,2.105,0.635,43.384,58.522,57.524,27.517,46.737,True,1401.66,1412.67,1385.73,1310.72,1375.08,1411.24,1419.78,1415.98,1414.74,1403.03,1401.74,1435.56,1422.80,1413.23,1477.34,1430.12,1429.21,1477.25,1426.43,1394.90,1070.89,1056.00,1076.14,1019.29,1043.49,1057.05,1045.18,933.41,1038.06,1048.20,1057.55,1072.14,1025.17,1037.04,950.29,859.57,1056.11,1048.06,1058.12,1041.36,1038.77,1029.79,1038.69,992.91,1051.58,1066.12,1032.76,1033.05,1037.17,1001.79,1022.58,1022.35,1031.56,1040.39,1019.90,1056.01,1025.52,1016.28,1030.91,1032.22,1239.17,1244.76,1228.37,1257.01,1240.67,1237.18,1242.99,1231.07,1273.36,1262.20,1243.75,1239.82,1245.35,1255.51,1254.78,1230.50,1261.30,1231.49,1250.88,1236.25
lz4,2097152,314572800,5,1389.096,996.980,1044.577,1254.095,1077683002,3319719479,2257959109,1096480623,75.324,305.045,114.658,38.842,52.567,17.777,22.987,37.769,82.409,106.044,115.743,55.488,1.225,4.185,2.096,0.635,41.817,55.115,58.920,28.061,45.978,False,1400.02,1380.87,1376.15,1387.49,1380.59,1352.76,1382.21,1405.22,1390.56,1359.11,1415.46,1366.05,1405.24,1455.41,1380.09,1349.35,1410.94,1412.30,1392.01,1380.09,1020.38,1018.84,1060.11,1033.36,929.87,1017.67,1008.03,1057.42,1012.08,981.95,1031.13,1022.44,929.41,1027.58,1024.68,1027.46,900.18,909.68,909.48,1017.87,1071.90,1026.66,1011.28,1099.98,1095.33,1016.71,995.00,1015.05,1092.69,1025.19,1013.96,1087.83,1050.20,1063.69,1011.64,1047.00,1072.78,1035.78,1048.29,1010.59,1242.69,1246.20,1246.29,1249.22,1262.78,1289.25,1257.27,1250.21,1241.52,1276.62,1249.08,1231.39,1249.50,1262.20,1243.16,1270.28,1261.69,1252.14,1245.12,1255.29
lz4,2097152,419430400,4,1430.590,1013.933,1033.053,1292.056,1077683002,3317583493,2257749485,1096480197,73.944,306.750,115.157,38.484,52.232,17.711,22.551,37.022,87.857,109.548,113.363,60.194,1.225,4.247,2.105,0.635,44.541,56.897,57.734,30.414,47.397,True,1432.84,1418.30,1443.00,1483.68,1396.28,1371.77,1416.71,1398.04,1404.35,1377.74,1437.32,1431.18,1418.49,1492.46,1415.37,1468.60,1423.92,1509.86,1468.32,1403.57,1068.12,1041.89,1031.71,1045.20,923.79,1066.16,943.70,1030.73,1047.23,886.56,1051.61,1030.46,1028.51,1058.61,1035.85,993.72,1024.52,1036.65,891.21,1042.43,1031.64,1097.76,1050.69,1056.36,1096.53,1047.09,987.26,982.15,1092.16,1034.68,1062.34,1014.71,1046.65,1004.17,1006.52,1013.92,1001.12,999.51,1045.27,990.55,1410.15,1423.54,1423.39,1428.45,1240.52,1261.94,1253.18,1258.94,1280.41,1251.97,1256.50,1256.16,1261.32,1279.21,1260.10,1249.95,1247.58,1249.41,1266.06,1282.32
lz4,2097152,419430400,3,1451.328,1016.061,1042.279,1298.567,1077683002,3317583493,2257749485,1096480197,73.909,305.512,113.818,38.244,51.706,17.607,22.077,37.295,90.581,109.987,115.269,61.001,1.225,4.247,2.105,0.635,45.903,57.117,58.687,30.818,48.131,True,1486.73,1396.67,1424.09,1194.92,1454.85,1517.64,1434.67,1432.37,1448.98,1527.26,1433.07,1495.24,1487.83,1448.96,1511.95,1442.25,1486.17,1478.32,1518.98,1405.63,1058.30,1059.90,1034.42,1013.99,1010.18,896.51,1017.89,1044.39,1028.57,1010.91,914.98,1045.99,1005.76,930.21,1060.67,1042.39,1049.44,1038.71,1038.38,1019.62,1028.96,1075.34,1011.41,1011.87,1101.60,1056.62,1057.10,1026.25,1019.80,1044.67,962.83,1067.58,1041.81,1066.87,1049.73,1033.07,995.87,1086.12,1044.45,1063.62,1287.63,1250.56,1404.98,1405.89,1394.18,1253.90,1291.06,1276.58,1269.38,1285.34,1258.84,1308.94,1274.13,1320.90,1314.34,1263.72,1295.48,1265.81,1281.55,1268.11
lz4,2097152,314572800,3,1369.367,987.372,1003.611,1252.618,1077683002,3319719479,2257959109,1096480623,74.020,306.913,112.577,38.471,51.857,17.639,22.135,36.698,79.818,104.058,107.282,55.304,1.225,4.185,2.096,0.635,40.521,54.122,54.689,27.970,44.325,False,1125.21,1059.76,1114.77,1041.06,1509.32,1436.91,1427.49,1443.34,1424.61,1405.00,1410.51,1420.07,1394.71,1412.85,1438.44,1487.44,1414.95,1490.26,1477.46,1453.19,998.38,992.31,1045.05,991.80,1015.26,997.89,987.11,997.85,979.73,994.40,991.05,1005.01,966.92,997.17,885.37,984.79,987.31,988.60,954.49,986.96,972.80,1013.12,942.24,1069.35,953.82,1041.08,1070.92,1023.29,989.17,971.48,965.61,1054.44,965.82,1035.86,1018.60,985.94,998.76,981.73,1016.47,1001.70,1281.86,1267.24,1237.68,1255.70,1256.82,1258.68,1244.46,1246.49,1251.03,1247.26,1246.89,1255.76,1246.81,1252.24,1268.36,1261.22,1238.54,1240.54,1242.13,1252.65
none,2097152,419430400,3,996.018,681.942,1006.702,1092.634,3208803277,8543919499,4667154296,1574375741,51.089,197.456,46.367,11.950,52.614,18.132,22.254,39.719,30.792,40.936,107.921,35.469,-194.103,-146.598,-102.366,-42.673,-81.655,-52.831,2.777,-3.602,-33.828,False,966.62,980.75,878.79,903.76,1018.42,874.25,797.34,1033.21,1024.48,1040.47,1044.61,1016.05,1027.34,1017.92,1083.26,1088.31,1032.16,1007.95,1035.31,1049.38,689.85,684.20,682.15,681.32,687.93,680.44,673.94,683.38,701.56,686.95,694.46,684.38,667.44,695.44,657.61,671.24,676.94,700.26,661.62,677.75,976.70,1024.10,1018.51,985.92,1037.83,1033.05,1038.25,995.51,994.85,984.10,1030.19,981.88,978.32,985.31,1013.55,1037.51,1014.73,979.42,981.07,1043.25,1089.94,1100.31,1094.68,1087.10,1095.75,1074.76,1096.34,1091.71,1099.84,1093.97,1089.31,1091.88,1086.64,1093.44,1096.43,1095.56,1090.71,1097.77,1090.99,1095.57
lz4,1048576,419430400,3,1261.925,1088.858,944.563,1249.821,1078267794,3323400120,2260005275,1096904720,74.767,302.895,113.082,37.460,51.583,17.644,22.345,37.806,65.709,125.032,95.087,54.958,1.171,4.079,2.007,0.596,33.440,64.556,48.547,27.777,43.580,False,1240.06,1269.60,1257.58,1248.44,1246.89,1242.59,1244.84,1247.92,1272.18,1319.50,1247.06,1257.27,1319.03,1227.10,1248.08,1302.99,1238.88,1247.91,1246.55,1314.03,1034.26,1096.04,1113.19,1021.85,1031.86,1093.09,1082.69,1097.11,1022.70,1106.74,1101.60,1117.36,1143.63,1119.94,1155.40,1104.49,1008.14,1114.45,1111.67,1100.93,975.54,948.53,926.67,945.21,979.76,953.91,955.94,952.95,929.97,932.78,928.02,930.50,950.11,927.26,920.76,934.41,953.07,952.46,953.69,939.72,1250.82,1248.23,1244.55,1246.92,1286.85,1251.99,1229.67,1241.68,1240.88,1263.27,1240.67,1243.76,1245.21,1254.19,1264.31,1248.71,1236.51,1250.63,1243.20,1264.35
lz4,2097152,419430400,4,1404.057,985.105,1037.765,1259.826,1077683002,3317583493,2257749485,1096480197,74.728,313.317,112.946,38.077,51.990,17.723,22.900,37.813,84.373,103.590,114.337,56.198,1.225,4.247,2.105,0.635,42.799,53.918,58.221,28.416,45.839,False,1384.07,1373.41,1413.78,1457.36,1393.34,1408.18,1396.65,1408.20,1394.02,1393.10,1468.30,1430.53,1389.05,1380.91,1404.93,1391.09,1392.31,1387.34,1395.05,1419.51,1013.36,903.27,1013.02,1054.93,991.33,918.11,1010.01,993.56,1017.39,1032.34,960.97,1023.25,1008.58,864.65,1031.09,1021.32,922.53,938.35,1000.50,983.56,1023.76,1010.29,1070.36,1027.88,1042.54,1045.77,1027.71,1027.19,1062.96,1051.67,1049.14,1023.16,1030.52,1048.56,1033.65,1058.58,1047.66,1021.03,1034.31,1018.56,1257.20,1265.37,1244.74,1258.24,1282.30,1256.26,1250.01,1253.22,1257.12,1277.88,1258.62,1273.15,1250.74,1272.32,1276.88,1255.14,1247.29,1248.48,1256.44,1255.12
lz4,2097152,314572800,3,1413.203,1006.463,1034.167,1265.208,1077683002,3319719479,2257959109,1096480623,75.111,304.617,113.870,38.667,51.674,17.579,21.982,36.594,85.574,108.004,113.593,56.865,1.225,4.185,2.096,0.635,43.400,56.094,57.845,28.750,46.522,False,1171.13,1536.36,1394.59,1434.39,1401.28,1392.90,1494.57,1422.06,1404.24,1417.08,1397.02,1436.37,1418.27,1399.71,1441.51,1468.54,1429.72,1400.30,1418.94,1385.08,1051.45,1012.20,1034.19,1037.58,918.27,945.01,920.56,1014.12,1037.76,1018.43,927.06,1064.10,1024.47,1016.61,1038.00,1009.39,1017.01,1004.38,1020.90,1017.78,1032.17,1079.85,1017.98,1026.70,1045.49,1030.44,1018.00,1058.46,1012.71,1027.91,998.90,1003.56,1016.60,1040.11,1036.17,1055.15,1081.28,1010.33,1051.12,1040.40,1278.19,1265.67,1378.52,1374.53,1242.16,1230.99,1238.69,1259.51,1236.77,1269.97,1231.50,1239.52,1287.33,1255.18,1241.37,1233.51,1279.57,1277.05,1240.64,1243.48
lz4,1048576,419430400,3,1245.230,1120.940,951.859,1265.673,1078267794,3323400120,2260005275,1096904720,75.788,302.829,112.451,37.975,51.706,17.500,22.208,37.613,63.517,131.663,96.594,56.923,1.171,4.079,2.007,0.596,32.344,67.871,49.300,28.760,44.569,False,1256.25,1293.01,1240.50,1280.21,1263.26,1060.72,1052.91,1217.13,1279.41,1255.40,1261.59,1332.72,1271.58,1271.87,1240.86,1298.45,1272.45,1233.86,1260.21,1262.20,1120.03,1136.01,1112.95,1118.61,1067.87,1101.15,1134.92,1154.39,1122.15,1133.95,1118.61,1121.54,1129.47,1112.70,1122.72,1127.29,1107.17,1116.52,1106.59,1154.16,973.71,884.45,953.20,978.45,958.47,991.12,986.45,960.75,900.39,959.19,947.29,972.86,982.01,947.48,950.68,896.11,949.01,956.94,928.45,960.14,1240.51,1369.96,1376.44,1243.95,1267.65,1247.35,1261.44,1248.43,1269.30,1286.76,1250.01,1253.30,1244.73,1263.62,1238.48,1248.50,1249.45,1251.34,1236.64,1265.61
lz4,2097152,314572800,3,1394.483,1028.591,1035.043,1263.890,1077683002,3319719479,2257959109,1096480623,76.230,305.331,115.163,38.358,51.821,17.568,22.031,36.824,83.116,112.577,113.774,56.702,1.225,4.185,2.096,0.635,42.171,58.381,57.935,28.668,46.789,False,1500.58,1426.70,1416.07,1410.02,1419.63,1446.67,1467.75,1413.89,1447.05,1440.22,1414.64,1434.16,1390.44,1414.04,1405.34,1484.47,1177.49,1313.54,1052.26,1414.70,1058.01,964.13,1047.70,954.65,1045.63,1026.57,1050.94,1035.01,1044.30,1053.85,1068.00,1027.78,1056.10,1048.88,1042.01,1064.07,931.02,1048.42,1053.22,951.53,1042.03,1010.30,1011.30,1011.86,1100.31,1050.87,1041.07,1014.62,1023.05,996.59,1023.31,1055.67,1052.97,1057.07,1026.89,1026.56,1050.04,1029.71,1044.08,1032.58,1249.94,1388.85,1409.27,1246.42,1257.11,1255.62,1242.75,1233.61,1248.20,1250.28,1251.48,1255.06,1257.73,1251.84,1241.70,1253.84,1249.13,1248.38,1247.84,1238.77
lz4,2097152,419430400,2,1143.760,1014.896,1015.220,1245.595,1077683002,3317583493,2257749485,1096480197,76.212,307.185,113.735,38.376,51.690,17.553,21.651,35.189,50.192,109.747,109.680,54.434,1.225,4.247,2.105,0.635,25.709,56.997,55.893,27.534,41.533,False,1490.54,1418.26,1411.18,1409.42,1413.81,1349.61,1300.97,1211.18,1174.54,1182.37,994.35,1032.79,920.77,896.45,980.13,893.52,980.02,987.94,870.98,956.40,1013.73,1065.06,1010.19,1065.91,997.85,1007.35,1017.59,1012.98,1093.16,1038.82,1018.06,995.57,949.96,921.44,1069.81,928.77,1016.20,1010.03,1049.86,1015.57,965.61,1001.48,1038.09,1002.97,1045.93,1093.02,1043.69,1005.49,1038.80,962.10,1089.84,1003.77,1009.92,965.89,1004.07,971.33,981.92,1002.28,1076.31,1001.88,1372.81,1352.77,1226.09,1233.89,1235.15,1226.09,1229.50,1240.00,1270.68,1247.38,1216.88,1225.25,1220.28,1227.99,1262.48,1219.19,1228.00,1234.82,1236.78,1205.86
lz4,2097152,524288000,3,1434.311,1045.491,1038.748,1273.751,1077683002,3315830601,2257749485,1096480197,79.961,315.188,114.031,38.093,51.856,17.626,22.282,37.683,88.346,116.070,114.540,57.925,1.225,4.297,2.105,0.635,44.786,60.184,58.322,29.280,48.143,True,1435.06,1392.52,1435.93,1427.27,1435.74,1449.17,1393.91,1441.38,1406.91,1458.01,1430.30,1461.84,1472.15,1445.04,1427.77,1401.47,1468.68,1433.67,1449.96,1419.46,978.57,1069.94,1086.36,1066.55,1081.52,919.96,1066.65,1074.96,1093.28,1088.78,1075.82,1040.26,1054.58,960.83,943.75,1077.55,1088.78,1063.87,1002.27,1075.55,1104.37,1031.10,1064.51,1030.15,1043.95,1003.95,1032.23,1052.92,1069.24,1046.14,1031.10,1017.91,1022.36,1020.84,1014.17,1042.90,1074.97,1033.54,1026.52,1012.10,1260.33,1383.99,1398.79,1267.84,1248.19,1261.42,1245.81,1255.92,1249.21,1263.81,1284.98,1272.39,1247.20,1266.92,1272.42,1270.02,1260.15,1261.70,1251.48,1252.45
lz4,2097152,419430400,3,1408.725,1007.208,1021.341,1267.545,1077683002,3317583493,2257749485,1096480197,74.357,307.055,114.757,38.258,51.962,17.619,22.288,37.652,84.986,108.158,110.944,57.155,1.225,4.247,2.105,0.635,43.106,56.202,56.525,28.895,46.182,False,1284.86,1028.03,1466.73,1401.80,1442.40,1428.25,1436.03,1432.77,1435.07,1497.72,1450.46,1417.69,1461.17,1387.21,1404.89,1410.63,1409.41,1450.99,1509.84,1418.57,1032.43,924.37,1017.15,945.25,919.03,1032.39,1032.04,897.64,1065.44,955.88,1030.47,1061.53,1039.53,1020.79,998.37,1034.04,1033.12,1062.32,1015.70,1026.63,1002.09,1007.93,1029.55,975.52,1058.10,1031.39,1025.26,1063.49,996.03,1008.11,1004.43,1019.05,1039.38,1048.07,1020.16,1012.46,1029.37,1027.19,998.38,1030.86,1258.93,1261.99,1264.39,1261.16,1263.30,1256.09,1261.20,1276.23,1259.25,1285.78,1263.47,1268.24,1274.29,1264.11,1266.72,1287.85,1263.30,1262.12,1291.24,1261.26
lz4,2097152,524288000,2,970.787,1081.464,1001.938,1238.126,1077683002,3315830601,2257749485,1096480197,75.303,303.443,114.036,37.996,51.546,17.523,21.740,34.329,27.479,123.504,106.937,53.508,1.225,4.297,2.105,0.635,14.352,63.901,54.521,27.071,39.961,False,1086.89,1054.21,1109.28,1080.79,932.21,990.99,998.51,978.15,948.26,933.22,849.53,938.22,1031.48,943.51,928.30,911.94,920.04,945.25,927.94,907.02,1078.83,1019.37,1098.48,1103.65,990.31,1112.72,1141.61,1096.02,1086.11,1097.70,1111.38,1106.95,1075.83,1100.07,1142.04,999.93,1103.05,971.86,1105.89,1087.50,1050.50,1021.44,991.37,973.24,1012.87,994.46,989.39,945.79,1016.68,979.88,1073.53,1018.82,960.14,1056.02,997.06,986.54,1009.74,1024.06,976.55,960.67,1245.73,1240.67,1243.96,1235.52,1245.66,1240.15,1229.01,1229.01,1243.93,1244.77,1232.53,1236.40,1247.97,1237.14,1236.41,1224.25,1239.92,1244.14,1238.47,1226.88
zstd,2097152,524288000,3,1128.964,941.980,917.957,1144.231,865816989,2536839552,1769178380,1016177597,67.771,346.269,110.811,24.807,55.549,17.769,23.062,39.370,48.250,94.677,89.592,41.866,20.644,26.781,23.289,7.912,34.447,60.729,56.440,24.889,44.126,False,1118.79,1141.34,1099.76,1155.69,1145.63,1116.92,1120.56,1137.33,1125.37,1128.36,1171.05,1100.82,1111.50,1119.30,1168.99,1139.54,1114.54,1113.87,1152.97,1096.94,961.20,975.46,965.20,964.83,941.81,958.46,973.12,960.83,978.36,970.79,847.64,963.92,839.57,962.39,962.43,883.79,970.30,836.25,980.06,943.19,936.59,929.09,908.62,934.80,967.17,888.57,905.95,951.09,926.13,930.92,968.11,926.97,884.81,891.12,920.76,861.92,929.15,865.83,929.13,902.41,1125.72,1131.40,1228.96,1127.21,1154.29,1126.24,1129.96,1132.88,1128.39,1160.81,1157.30,1130.59,1134.89,1124.66,1171.08,1137.47,1135.52,1145.59,1160.96,1140.71
